rank,lemma,PoS,freq,difficulty
17315,ascension,n,1342.0,1.396774193548387
17325,windowsill,n,1339.0,1.3975806451612904
17335,laid-back,j,1338.0,1.3983870967741936
17345,plunder,v,1336.0,1.3991935483870968
17355,captivating,j,1333.0,1.4000000000000001
17365,withholding,j,1332.0,1.4008064516129033
17375,desirability,n,1330.0,1.4016129032258065
17385,skit,n,1328.0,1.4024193548387096
17395,encroach,v,1327.0,1.403225806451613
17405,overseer,n,1326.0,1.4040322580645161
17415,sup,v,1324.0,1.4048387096774193
17425,streaming,j,1322.0,1.4056451612903227
17435,wandering,j,1321.0,1.4064516129032258
17445,whoop,u,1319.0,1.407258064516129
17455,succinctly,r,1317.0,1.4080645161290324
17465,birthright,n,1315.0,1.4088709677419355
17475,rekindle,v,1313.0,1.4096774193548387
17485,composting,n,1312.0,1.410483870967742
17495,retainer,n,1310.0,1.4112903225806452
17505,belligerent,j,1309.0,1.4120967741935484
17515,fence,v,1308.0,1.4129032258064518
17525,idiocy,n,1306.0,1.4137096774193547
17535,sober,v,1304.0,1.414516129032258
17545,wild,r,1302.0,1.4153225806451615
17555,discerning,j,1301.0,1.4161290322580644
17565,widening,j,1300.0,1.4169354838709678
17575,degeneration,n,1299.0,1.4177419354838712
17585,cog,n,1298.0,1.418548387096774
17595,mobster,n,1296.0,1.4193548387096775
17605,storybook,n,1294.0,1.4201612903225809
17615,included,j,1292.0,1.4209677419354838
17625,cut,j,1290.0,1.4217741935483872
17635,artful,j,1289.0,1.4225806451612906
17645,docking,n,1288.0,1.4233870967741935
17655,nautical,j,1286.0,1.4241935483870969
17665,maximal,j,1284.0,1.4249999999999998
17675,blockage,n,1283.0,1.4258064516129032
17685,revitalization,n,1280.0,1.4266129032258066
17695,guatemalan,j,1279.0,1.4274193548387095
17705,uncompromising,j,1277.0,1.428225806451613
17715,flourishing,j,1275.0,1.4290322580645163
17725,rigorously,r,1274.0,1.4298387096774192
17735,oncology,n,1273.0,1.4306451612903226
17745,alchemy,n,1271.0,1.431451612903226
17755,typify,v,1269.0,1.4326612903225808
17765,repugnant,j,1269.0,1.4326612903225808
17775,well-educated,j,1267.0,1.4338709677419357
17785,reassign,v,1266.0,1.4346774193548386
17795,dingy,j,1264.0,1.435483870967742
17805,headway,n,1263.0,1.436290322580645
17815,tint,n,1261.0,1.4370967741935483
17825,mirage,n,1260.0,1.4379032258064517
17835,authoritarianism,n,1258.0,1.4387096774193546
17845,multimillion-dollar,j,1256.0,1.439516129032258
17855,aural,j,1254.0,1.4403225806451614
17865,timeframe,n,1253.0,1.4411290322580643
17875,pluralistic,j,1252.0,1.4419354838709677
17885,trailhead,n,1250.0,1.442741935483871
17895,purr,v,1248.0,1.443548387096774
17905,humbling,j,1247.0,1.4443548387096774
17915,unproven,j,1245.0,1.4451612903225808
17925,radial,j,1244.0,1.4459677419354837
17935,fluorescence,n,1243.0,1.446774193548387
17945,accredit,v,1242.0,1.4475806451612903
17955,daydream,v,1240.0,1.448790322580645
17965,know,n,1240.0,1.448790322580645
17975,consign,v,1238.0,1.45
17985,forte,n,1237.0,1.4508064516129031
17995,ballplayer,n,1236.0,1.4516129032258065
18005,vending,j,1234.0,1.4524193548387097
18015,widower,n,1232.0,1.4532258064516128
18025,hound,v,1230.0,1.4540322580645162
18035,institutionalized,j,1228.0,1.4548387096774194
18045,wickedness,n,1226.0,1.4556451612903225
18055,andean,j,1224.0,1.456451612903226
18065,enthrall,v,1223.0,1.457258064516129
18075,springboard,n,1221.0,1.4580645161290322
18085,pained,j,1220.0,1.4588709677419354
18095,horrified,j,1218.0,1.4596774193548387
18105,whoo-hoo,u,1217.0,1.460483870967742
18115,supercomputer,n,1216.0,1.461290322580645
18125,coy,j,1214.0,1.4620967741935484
18135,nationalistic,j,1213.0,1.4629032258064516
18145,smudge,n,1212.0,1.4637096774193548
18155,circular,n,1209.0,1.4645161290322581
18165,saunter,v,1208.0,1.4653225806451613
18175,amorphous,j,1206.0,1.4661290322580645
18185,rattlesnake,n,1205.0,1.4669354838709678
18195,councilman,n,1204.0,1.4677419354838708
18205,zodiac,n,1203.0,1.4685483870967742
18215,hard-pressed,j,1201.0,1.4693548387096775
18225,pelt,v,1200.0,1.4701612903225805
18235,trinket,n,1199.0,1.4709677419354839
18245,pushy,j,1198.0,1.4717741935483872
18255,downtime,n,1196.0,1.4725806451612902
18265,graft,v,1194.0,1.4733870967741935
18275,fission,n,1192.0,1.474193548387097
18285,snarky,j,1191.0,1.4749999999999999
18295,censor,n,1189.0,1.4758064516129032
18305,convertible,j,1188.0,1.4766129032258066
18315,reprieve,n,1186.0,1.4774193548387096
18325,coal-fired,j,1184.0,1.4786290322580644
18335,punt,v,1184.0,1.4786290322580644
18345,apnea,n,1182.0,1.4798387096774193
18355,nativity,n,1181.0,1.4806451612903226
18365,cost-benefit,j,1180.0,1.4814516129032258
18375,high-priced,j,1178.0,1.482258064516129
18385,perpendicular,j,1177.0,1.4830645161290323
18395,headstone,n,1175.0,1.4838709677419355
18405,coolly,r,1174.0,1.4850806451612901
18415,gruff,j,1174.0,1.4850806451612901
18425,chickpea,n,1173.0,1.4862903225806452
18435,diversified,j,1171.0,1.4870967741935484
18445,rewind,v,1170.0,1.4879032258064517
18455,oy,u,1169.0,1.488709677419355
18465,glassy,j,1168.0,1.489516129032258
18475,ice,v,1166.0,1.4903225806451612
18485,scorn,v,1165.0,1.4911290322580646
18495,barometer,n,1164.0,1.4919354838709677
18505,all-star,n,1162.0,1.492741935483871
18515,sql,n,1161.0,1.4935483870967743
18525,harbinger,n,1160.0,1.4943548387096774
18535,ancillary,j,1158.0,1.4951612903225806
18545,amiss,j,1156.0,1.495967741935484
18555,charging,n,1155.0,1.4967741935483871
18565,undead,n,1153.0,1.4975806451612903
18575,non-christian,j,1152.0,1.4983870967741937
18585,cadaver,n,1151.0,1.4991935483870968
18595,mistreatment,n,1149.0,1.5
18605,assail,v,1148.0,1.5008064516129034
18615,botanist,n,1146.0,1.5016129032258063
18625,schism,n,1145.0,1.5024193548387097
18635,gynecologist,n,1143.0,1.503225806451613
18645,notepad,n,1142.0,1.504032258064516
18655,redistricting,n,1140.0,1.5048387096774194
18665,longhorn,n,1139.0,1.5056451612903228
18675,handicap,v,1138.0,1.5064516129032257
18685,populism,n,1136.0,1.507258064516129
18695,pruning,n,1134.0,1.5080645161290325
18705,thoroughfare,n,1133.0,1.5088709677419354
18715,clot,v,1132.0,1.5096774193548388
18725,unfunded,j,1131.0,1.5104838709677422
18735,medial,j,1130.0,1.511290322580645
18745,finisher,n,1129.0,1.5120967741935485
18755,sizeable,j,1128.0,1.5129032258064514
18765,slander,n,1127.0,1.5137096774193548
18775,tonal,j,1126.0,1.5145161290322582
18785,lingo,n,1125.0,1.5153225806451611
18795,whining,n,1123.0,1.5161290322580645
18805,untimely,j,1122.0,1.5169354838709679
18815,slain,j,1120.0,1.5177419354838708
18825,quaker,j,1118.0,1.5185483870967742
18835,departed,j,1117.0,1.5193548387096776
18845,skewed,j,1116.0,1.5201612903225805
18855,tested,j,1114.0,1.520967741935484
18865,namespace,n,1113.0,1.5217741935483873
18875,eccentricity,n,1112.0,1.5225806451612902
18885,uptick,n,1111.0,1.5233870967741936
18895,cauliflower,n,1110.0,1.5241935483870965
18905,navigational,j,1108.0,1.5254032258064516
18915,quaker,n,1108.0,1.5254032258064516
18925,revulsion,n,1107.0,1.5266129032258062
18935,bewildering,j,1105.0,1.5274193548387096
18945,uneasily,r,1104.0,1.528225806451613
18955,passivity,n,1103.0,1.529032258064516
18965,monastic,j,1102.0,1.5298387096774193
18975,twinkle,n,1101.0,1.5306451612903227
18985,motorcade,n,1099.0,1.5314516129032256
18995,defending,j,1098.0,1.532258064516129
19005,shackle,v,1097.0,1.5330645161290324
19015,panacea,n,1096.0,1.5338709677419353
19025,stunt,v,1095.0,1.5346774193548387
19035,extraneous,j,1094.0,1.5354838709677419
19045,quark,n,1092.0,1.536290322580645
19055,gripe,v,1091.0,1.5370967741935484
19065,goad,v,1090.0,1.5379032258064516
19075,franciscan,j,1088.0,1.5387096774193547
19085,unfathomable,j,1087.0,1.539516129032258
19095,sprinter,n,1086.0,1.540725806451613
19105,tout,n,1086.0,1.540725806451613
19115,ventilator,n,1085.0,1.5419354838709678
19125,toxicology,n,1083.0,1.5431451612903226
19135,pariah,n,1083.0,1.5431451612903226
19145,soluble,j,1082.0,1.5443548387096775
19155,deleterious,j,1080.0,1.5451612903225806
19165,auditing,n,1079.0,1.5459677419354838
19175,stabbing,n,1078.0,1.5471774193548389
19185,lightness,n,1078.0,1.5471774193548389
19195,eugenics,n,1076.0,1.5483870967741935
19205,self-reliance,n,1075.0,1.5491935483870967
19215,treetop,n,1074.0,1.55
19225,treasured,j,1073.0,1.5508064516129032
19235,neurosurgeon,n,1071.0,1.5516129032258064
19245,self-regulation,n,1070.0,1.5524193548387097
19255,catapult,n,1069.0,1.553225806451613
19265,inwardly,r,1068.0,1.554032258064516
19275,archetypal,j,1066.0,1.5548387096774194
19285,botch,v,1065.0,1.5556451612903226
19295,kickback,n,1063.0,1.5564516129032258
19305,stockbroker,n,1062.0,1.5572580645161291
19315,keeping,n,1061.0,1.558064516129032
19325,legging,n,1060.0,1.5588709677419355
19335,corrugated,j,1059.0,1.5596774193548388
19345,exorcism,n,1058.0,1.5604838709677418
19355,unsecured,j,1057.0,1.5612903225806452
19365,look-alike,n,1056.0,1.5620967741935485
19375,high-frequency,j,1055.0,1.5629032258064515
19385,godmother,n,1054.0,1.5637096774193548
19395,delirious,j,1053.0,1.5645161290322582
19405,truckload,n,1051.0,1.5653225806451612
19415,unconscionable,j,1050.0,1.5661290322580645
19425,equalize,v,1049.0,1.566935483870968
19435,arraignment,n,1048.0,1.5677419354838709
19445,cacophony,n,1047.0,1.5685483870967742
19455,left-hander,n,1046.0,1.5693548387096774
19465,dictum,n,1045.0,1.5701612903225806
19475,elect,n,1043.0,1.570967741935484
19485,all-day,j,1042.0,1.571774193548387
19495,proviso,n,1040.0,1.5729838709677417
19505,irrigate,v,1040.0,1.5729838709677417
19515,persian,n,1039.0,1.5741935483870968
19525,tracer,n,1037.0,1.575
19535,salmonella,n,1036.0,1.5758064516129033
19545,high-pressure,j,1035.0,1.5766129032258065
19555,threesome,n,1034.0,1.5774193548387097
19565,dialectical,j,1033.0,1.578225806451613
19575,hotbed,n,1031.0,1.5790322580645162
19585,imperialist,j,1030.0,1.5798387096774194
19595,impressively,r,1029.0,1.5806451612903225
19605,cordless,j,1028.0,1.581451612903226
19615,foreboding,n,1027.0,1.582258064516129
19625,basilica,n,1026.0,1.5830645161290322
19635,redress,v,1025.0,1.5838709677419356
19645,masquerade,n,1023.0,1.5846774193548387
19655,wheelbarrow,n,1022.0,1.585483870967742
19665,smudge,v,1021.0,1.5862903225806453
19675,smattering,n,1020.0,1.5870967741935484
19685,centralize,v,1019.0,1.5879032258064516
19695,layering,n,1017.0,1.588709677419355
19705,worshipper,n,1016.0,1.5899193548387096
19715,unix,n,1016.0,1.5899193548387096
19725,beef,v,1015.0,1.5911290322580647
19735,monetize,v,1013.0,1.5919354838709676
19745,bleep,n,1012.0,1.592741935483871
19755,mackerel,n,1011.0,1.5935483870967744
19765,insular,j,1010.0,1.5943548387096773
19775,highlander,n,1009.0,1.5951612903225807
19785,articulated,j,1008.0,1.595967741935484
19795,immutable,j,1007.0,1.596774193548387
19805,snub,v,1005.0,1.5975806451612904
19815,shuttle,v,1004.0,1.5983870967741938
19825,deranged,j,1003.0,1.5991935483870967
19835,tasteless,j,1001.0,1.6
19845,onwards,r,1000.0,1.6008064516129035
19855,disparaging,j,999.0,1.6016129032258064
19865,welder,n,998.0,1.6024193548387098
19875,crucible,n,997.0,1.6032258064516127
19885,cob,n,995.0,1.604032258064516
19895,outhouse,n,994.0,1.6048387096774195
19905,piper,n,993.0,1.6060483870967743
19915,diagonally,r,993.0,1.6060483870967743
19925,amok,r,991.0,1.6072580645161292
19935,rigidly,r,990.0,1.6080645161290321
19945,override,n,989.0,1.6088709677419355
19955,ciao,u,988.0,1.6096774193548389
19965,prosecutorial,j,987.0,1.6104838709677418
19975,fluoride,n,985.0,1.6112903225806452
19985,guardsman,n,984.0,1.6120967741935486
19995,message,v,983.0,1.6129032258064515
20005,uninvited,j,982.0,1.613709677419355
20015,necrosis,n,981.0,1.6145161290322578
20025,cabal,n,980.0,1.6153225806451612
20035,hippocampus,n,979.0,1.616532258064516
20045,botany,n,979.0,1.616532258064516
20055,stilt,n,977.0,1.617741935483871
20065,personification,n,976.0,1.6185483870967743
20075,polka,n,974.0,1.6193548387096772
20085,unplug,v,973.0,1.6201612903225806
20095,ogre,n,972.0,1.620967741935484
20105,indentation,n,971.0,1.621774193548387
20115,forerunner,n,970.0,1.6225806451612903
20125,tease,n,969.0,1.6233870967741937
20135,corporal,j,968.0,1.6245967741935483
20145,dragonfly,n,968.0,1.6245967741935483
20155,tranquilizer,n,967.0,1.6258064516129032
20165,prefix,n,966.0,1.6266129032258063
20175,thunderous,j,965.0,1.6274193548387097
20185,contort,v,964.0,1.6282258064516129
20195,dismayed,j,963.0,1.629032258064516
20205,drapery,n,962.0,1.6298387096774194
20215,rudeness,n,961.0,1.6310483870967742
20225,charlatan,n,961.0,1.6310483870967742
20235,deathly,j,959.0,1.632258064516129
20245,beefy,j,957.0,1.633467741935484
20255,de,r,957.0,1.633467741935484
20265,hew,v,954.0,1.6350806451612905
20275,signage,n,954.0,1.6350806451612905
20285,unimpressed,j,953.0,1.636290322580645
20295,tomography,n,952.0,1.6370967741935483
20305,chronicler,n,951.0,1.6379032258064516
20315,solver,n,950.0,1.6387096774193548
20325,enjoin,v,949.0,1.6399193548387099
20335,deep-sea,j,949.0,1.6399193548387099
20345,waffle,v,948.0,1.6411290322580645
20355,hardcopy,n,946.0,1.6419354838709677
20365,chromium,n,945.0,1.642741935483871
20375,life-cycle,n,944.0,1.6435483870967742
20385,alimony,n,943.0,1.6443548387096774
20395,vehicular,j,942.0,1.6451612903225807
20405,co-conspirator,n,941.0,1.645967741935484
20415,indefensible,j,940.0,1.646774193548387
20425,romp,n,939.0,1.6475806451612904
20435,forestall,v,938.0,1.6487903225806453
20445,unwrap,v,938.0,1.6487903225806453
20455,herder,n,936.0,1.6500000000000001
20465,heartwarming,j,935.0,1.650806451612903
20475,low-tech,j,934.0,1.6516129032258065
20485,swig,n,933.0,1.6524193548387098
20495,nonmedical,j,932.0,1.6532258064516128
20505,externalize,v,931.0,1.6544354838709676
20515,divider,n,931.0,1.6544354838709676
20525,retort,n,930.0,1.6556451612903225
20535,antipathy,n,929.0,1.6564516129032258
20545,prosocial,j,928.0,1.6572580645161292
20555,inexorable,j,927.0,1.6580645161290322
20565,salami,n,926.0,1.6588709677419355
20575,three-bedroom,j,925.0,1.6596774193548387
20585,capitulate,v,924.0,1.6604838709677419
20595,scrunch,v,923.0,1.6612903225806452
20605,overzealous,j,922.0,1.6620967741935484
20615,gas,v,921.0,1.6629032258064516
20625,overheated,j,920.0,1.6641129032258064
20635,snare,v,920.0,1.6641129032258064
20645,steadfastly,r,918.0,1.6661290322580646
20655,blanch,v,918.0,1.6661290322580646
20665,recollect,v,918.0,1.6661290322580646
20675,filly,n,916.0,1.6681451612903224
20685,harbour,n,916.0,1.6681451612903224
20695,stateroom,n,914.0,1.669758064516129
20705,shredder,n,914.0,1.669758064516129
20715,dehumanize,v,913.0,1.6709677419354838
20725,trot,n,911.0,1.6717741935483872
20735,rinse,n,910.0,1.6725806451612903
20745,cleave,v,909.0,1.6733870967741935
20755,overcast,j,908.0,1.6741935483870969
20765,kuwaiti,n,907.0,1.675
20775,downloadable,j,905.0,1.6758064516129032
20785,derivation,n,904.0,1.6766129032258066
20795,red-hot,j,903.0,1.6774193548387097
20805,wick,n,902.0,1.678225806451613
20815,raven,j,901.0,1.6794354838709677
20825,c-section,n,901.0,1.6794354838709677
20835,bide,v,900.0,1.6806451612903226
20845,nuzzle,v,899.0,1.681451612903226
20855,antibacterial,j,898.0,1.682258064516129
20865,unraveled,j,897.0,1.6830645161290323
20875,uncharacteristically,r,896.0,1.6838709677419357
20885,plausibility,n,895.0,1.6846774193548386
20895,half-hearted,j,894.0,1.685483870967742
20905,oligarch,n,893.0,1.6862903225806454
20915,subsidiary,j,892.0,1.6870967741935483
20925,flowery,j,891.0,1.6879032258064517
20935,pusher,n,890.0,1.6891129032258065
20945,skimpy,j,890.0,1.6891129032258065
20955,class,v,888.0,1.6903225806451614
20965,binge,v,887.0,1.6911290322580643
20975,gobbler,n,886.0,1.6919354838709677
20985,unstructured,j,885.0,1.692741935483871
20995,treatable,j,884.0,1.693548387096774
21005,revolting,j,883.0,1.6947580645161289
21015,radioactivity,n,883.0,1.6947580645161289
21025,coolant,n,882.0,1.6959677419354837
21035,styrofoam,n,881.0,1.696774193548387
21045,chai,n,880.0,1.6975806451612905
21055,back-and-forth,j,879.0,1.6983870967741934
21065,idealize,v,878.0,1.6995967741935483
21075,overeat,v,878.0,1.6995967741935483
21085,untangle,v,877.0,1.7008064516129031
21095,ambulatory,j,876.0,1.7016129032258065
21105,doodle,n,875.0,1.7024193548387094
21115,unsupervised,j,874.0,1.7032258064516128
21125,checked,j,873.0,1.7044354838709677
21135,stubbornness,n,873.0,1.7044354838709677
21145,ballistics,n,872.0,1.7056451612903225
21155,correspondingly,r,871.0,1.706451612903226
21165,al-qaida,j,870.0,1.7072580645161288
21175,incomparable,j,869.0,1.7080645161290322
21185,sought-after,j,868.0,1.7088709677419356
21195,backpack,v,867.0,1.7096774193548385
21205,undoing,n,866.0,1.710483870967742
21215,blindfold,n,865.0,1.7112903225806453
21225,excision,n,864.0,1.7125000000000001
21235,corporeal,j,864.0,1.7125000000000001
21245,fanaticism,n,863.0,1.7137096774193548
21255,prospectus,n,862.0,1.714516129032258
21265,individualize,v,861.0,1.7153225806451613
21275,centuries-old,j,860.0,1.7161290322580645
21285,y'all,p,859.0,1.7173387096774193
21295,tiptoe,n,859.0,1.7173387096774193
21305,unabashed,j,858.0,1.7189516129032258
21315,bother,n,858.0,1.7189516129032258
21325,posthumous,j,857.0,1.7201612903225807
21335,martian,n,856.0,1.7209677419354839
21345,whiting,n,854.0,1.7221774193548387
21355,covertly,r,854.0,1.7221774193548387
21365,evacuee,n,852.0,1.7237903225806452
21375,overcome,j,852.0,1.7237903225806452
21385,photocopy,n,851.0,1.7249999999999999
21395,insufficiently,r,850.0,1.7258064516129032
21405,morph,n,849.0,1.7266129032258064
21415,weekly,r,848.0,1.7274193548387096
21425,anon,r,847.0,1.728225806451613
21435,neckline,n,846.0,1.729032258064516
21445,flowering,n,845.0,1.7302419354838712
21455,pug,n,845.0,1.7302419354838712
21465,gilt,n,844.0,1.7314516129032258
21475,sorbet,n,843.0,1.732258064516129
21485,pollination,n,842.0,1.7334677419354838
21495,sunlit,j,842.0,1.7334677419354838
21505,viewfinder,n,840.0,1.7346774193548387
21515,webcam,n,839.0,1.735483870967742
21525,misogynistic,j,838.0,1.7366935483870969
21535,dusky,j,838.0,1.7366935483870969
21545,curveball,n,837.0,1.7379032258064517
21555,hyperactive,j,836.0,1.7387096774193547
21565,air-conditioning,n,835.0,1.739516129032258
21575,oversimplify,v,834.0,1.7403225806451614
21585,cheque,n,833.0,1.7411290322580644
21595,myopic,j,832.0,1.7419354838709677
21605,silhouette,v,831.0,1.7431451612903226
21615,forty-one,m,831.0,1.7431451612903226
21625,suffuse,v,830.0,1.7443548387096774
21635,cheeky,j,829.0,1.7451612903225808
21645,one-to-one,j,828.0,1.7459677419354838
21655,toolkit,n,827.0,1.7471774193548386
21665,desist,v,827.0,1.7471774193548386
21675,one-liner,n,826.0,1.748790322580645
21685,lumbar,n,826.0,1.748790322580645
21695,dioxin,n,825.0,1.75
21705,generalizability,n,824.0,1.7508064516129032
21715,unhook,v,823.0,1.7516129032258065
21725,fracturing,n,822.0,1.7524193548387097
21735,irritant,n,821.0,1.7532258064516129
21745,connective,j,820.0,1.7540322580645162
21755,antiviral,j,819.0,1.7548387096774194
21765,disembodied,j,818.0,1.7556451612903226
21775,low-risk,j,817.0,1.7568548387096774
21785,boson,n,817.0,1.7568548387096774
21795,peeling,n,816.0,1.7580645161290323
21805,euphoric,j,815.0,1.759274193548387
21815,throwaway,n,815.0,1.759274193548387
21825,one-room,j,814.0,1.760483870967742
